Year,d18O,netBal,dust,Fluoride,chloride,sulfate,nitrate,sodio,amonio,potasio,magnesio,calcio,ELARRAS,RBPP-J,RLSAL-S,FDR-S,LL-Salta,RBlan-J,FLPich-S,DQESC-T,RHorq-Tuc,Puerto Cafe,Rio Motoco,Rio Cisne,La Esperanza,DDmaTD,CH4 Law,CO2 Law,DD DC ,D18-0 DC,DEx DC
1822,-18.46,0.767,22427,0.13,16.72,0.49,115.47,219.63,43.51,2.97,0.06,0.84,632,1336,1086,798,1021,1160,1145,1515,325,863,858,660,813,-277.8,746.58,284.24,-394.1,-50.3,8.3
1823,-20.22,1.018,22658,0.32,14.08,0.00,50.72,4.47,43.57,0.25,0.09,1.11,1416,861,1101,1064,956,626,1206,1291,712,782,878,933,986,-287,747.52,284.26,-394.02,-50.28,8.25
1824,-18.26,1.240,24506,0.29,17.04,0.21,56.23,1.25,52.26,0.00,0.00,0.58,729,939,1371,1276,1267,730,1140,1325,531,698,650,874,819,-285.1,748.46,284.28,-393.93,-50.27,8.2
1825,-15.80,0.836,26277,0.87,18.29,3.18,79.14,0.00,63.22,1.62,0.10,0.97,721,1385,1346,18,1222,711,1134,622,611,719,679,885,818,-287.9,749.4,284.3,-393.85,-50.25,8.15
1826,-17.40,0.830,23820,0.35,19.33,0.00,96.50,0.00,59.87,0.00,0.00,0.24,661,1068,1198,85,795,662,1138,759,1259,1034,719,960,1083,-295.1,752.6,284.32,-393.77,-50.23,8.1
1827,-17.49,1.004,32025,0.53,16.09,0.00,227.43,0.00,82.14,0.00,0.00,0.17,610,643,969,1214,1094,1005,1061,262,906,1072,798,1286,1116,-288,755.8,284.34,-393.68,-50.22,8.05
1828,-16.55,0.857,20363,0.18,14.98,0.00,225.13,0.00,81.14,0.00,0.00,0.00,1745,896,855,396,1061,657,962,439,1029,1203,1044,1209,1197,-273.1,755.17,284.36,-393.6,-50.2,8
1829,-17.72,0.940,21713,0.06,16.22,0.00,246.49,0.00,87.95,0.00,0.04,0.46,536,1332,17,861,1094,838,945,241,835,1448,1183,1474,1361,-269.7,754.53,284.38,-393.63,-50.22,8.13
1830,-18.42,1.209,18344,0.06,18.10,0.00,187.82,1.83,71.62,0.00,0.00,0.00,1653,986,813,1328,1038,1714,1081,1032,875,1286,886,1677,993,-280.3,753.9,284.4,-393.66,-50.24,8.26
1831,-18.07,0.572,27232,0.00,21.37,0.00,138.35,0.00,61.96,0.00,0.00,0.00,1199,1011,902,333,738,1480,1440,927,1148,1180,1041,1605,1215,-299.2,754.5,284.45,-393.69,-50.26,8.39
1832,-19.02,1.026,15300,0.00,19.79,0.00,77.09,0.00,41.94,0.00,0.00,0.00,623,973,908,856,1435,1537,1499,1191,1002,1411,1167,1490,1242,-303.2,755.1,284.5,-393.72,-50.28,8.52
1833,-15.57,0.675,29317,0.00,13.35,0.00,41.92,0.00,26.62,0.00,0.00,0.00,1166,1289,1488,963,1106,1534,599,1721,1097,928,607,1605,750,-293,755.7,284.5,-393.75,-50.3,8.65
1834,-19.89,0.926,12873,0.48,12.33,0.00,34.49,0.00,22.25,0.00,0.05,0.00,1253,624,1620,773,1305,693,826,2100,975,1004,677,1012,783,-295.6,756.3,284.5,-393.78,-50.32,8.78
1835,-16.49,1.004,27024,0.12,14.84,0.00,33.39,0.00,25.87,0.00,0.00,0.00,859,724,1247,895,1189,1022,1444,2639,1109,1374,960,1084,978,-299.8,758.5,284.5,-393.81,-50.34,8.91
1836,-18.61,1.106,21598,0.00,20.20,0.00,75.16,0.00,40.45,0.00,0.00,0.00,883,1167,1128,1374,1614,1492,1583,1360,1157,1276,958,1518,895,-292.2,759.44,284.52,-393.84,-50.36,9.04
1837,-20.40,0.794,22349,0.16,27.48,0.00,92.04,10.82,47.27,0.00,0.00,0.00,570,1425,1060,644,1566,1065,1164,228,1298,1171,877,1374,927,-285.5,760.38,284.54,-393.87,-50.38,9.17
1838,-16.71,1.090,25244,0.32,16.92,0.19,16.78,0.00,21.50,0.00,0.00,0.00,1330,855,986,866,1256,932,1069,841,1177,1227,912,1287,978,-278.9,761.32,284.56,-393.9,-50.4,9.3
1839,-18.67,0.647,20687,0.54,18.28,0.00,40.81,1.01,29.61,0.33,0.00,0.00,751,1043,1051,1314,1605,898,1129,2541,944,1200,920,1236,960,-282.4,762.26,284.58,-393.25,-50.3,9.15
1840,-16.86,0.858,33157,0.26,12.40,0.17,14.19,2.07,16.70,0.00,0.00,0.00,1071,741,1217,478,911,930,838,1911,890,1167,739,1231,833,-284.4,763.2,284.6,-392.6,-50.2,9
1841,-18.01,1.119,17991,0.00,11.65,0.00,7.94,0.00,15.25,0.00,0.00,0.00,787,817,1260,1201,1462,699,1102,2384,635,697,682,1208,696,-292.5,765.05,284.64,-391.95,-50.1,8.85
1842,-18.99,0.794,28692,0.00,9.13,0.00,4.23,0.00,14.03,0.00,0.00,0.00,866,735,1032,890,577,925,1445,412,922,954,862,825,736,-291.5,766.9,284.68,-391.3,-50,8.7
1843,-16.39,0.948,37043,0.00,11.15,0.18,5.99,0.00,15.50,0.00,0.06,0.27,1356,1122,1307,1463,976,712,407,466,1078,1021,569,1057,659,-276.6,767.4,284.72,-390.65,-49.9,8.55
1844,-17.31,0.783,20188,0.00,12.12,0.00,12.32,0.00,19.05,0.00,0.00,0.00,1547,871,1127,782,511,935,1244,674,1058,1197,951,1054,873,-279.5,767.9,284.76,-390,-49.8,8.4
1845,-18.23,0.935,22043,0.00,13.94,0.00,9.99,0.00,17.50,0.00,0.00,0.00,1090,1136,1098,518,1097,941,1278,853,960,1188,1010,1067,939,-282.1,768.4,284.8,-389.34,-49.7,8.26
1846,-15.70,0.771,25204,0.00,11.10,0.00,7.49,0.00,15.45,0.00,0.00,0.00,630,713,926,839,492,1451,1137,1329,841,1104,1016,1020,990,-260.1,766.05,284.88,-388.69,-49.6,8.11
1847,-17.75,0.921,16270,0.00,11.80,0.00,9.03,0.00,15.57,0.00,0.00,0.00,2022,520,839,839,821,1282,1137,914,1423,1068,945,1088,1063,-254.4,763.7,284.96,-388.04,-49.5,7.96
1848,-20.16,1.063,14666,0.00,11.09,0.00,8.34,2.51,15.71,0.00,0.00,0.00,633,1242,878,1100,772,998,1035,408,1462,1039,856,1141,999,-264.6,767.17,285.04,-387.39,-49.4,7.81
1849,-18.87,1.055,25071,0.00,10.94,0.00,6.02,0.00,15.31,0.00,0.00,0.00,641,1143,704,1211,772,714,1042,515,1539,1319,1087,1043,1243,-283.6,770.63,285.12,-386.74,-49.3,7.66
1850,-19.73,1.047,17603,0.00,10.59,0.00,8.54,0.00,15.51,0.00,0.00,0.00,1655,1154,1030,1329,680,1136,1405,510,1087,1171,932,1239,1014,-298.6,774.1,285.2,-386.09,-49.2,7.51
1851,-17.65,1.308,21296,0.00,7.67,0.12,18.70,2.56,17.20,0.00,0.03,0.00,1644,1070,1001,900,642,676,1337,507,749,588,521,1110,462,-294.7,779.8,285.13,-386.53,-44.73,6.83
1852,-18.78,0.833,32910,0.00,7.52,0.64,26.24,4.67,17.19,0.00,0.13,0.54,1535,644,862,1200,813,1484,1318,511,991,737,602,384,622,-272.7,785.5,285.05,-386.96,-40.25,6.14
1853,-18.54,0.848,20710,0.00,6.93,0.29,10.12,0.00,11.36,0.49,0.11,0.40,1373,1389,1036,825,870,275,1054,403,940,937,742,615,913,-291.9,783.77,284.98,-387.4,-35.78,5.46
1854,-17.53,0.984,16291,0.00,6.74,0.00,3.03,0.00,10.34,0.00,0.00,0.00,1466,619,1027,1003,887,968,832,803,656,903,661,787,817,-274.1,782.03,284.9,-387.84,-31.31,4.78
1855,-16.28,0.861,21217,0.00,11.52,0.27,24.34,48.45,15.74,1.06,0.05,0.00,712,1357,1007,760,851,615,960,723,444,853,669,768,893,-279.3,780.3,285.7,-388.28,-26.84,4.1
1856,-17.66,1.000,20006,0.00,9.06,0.00,13.24,0.00,15.52,0.00,0.00,0.00,429,828,991,1373,1185,1334,1044,675,687,868,770,774,916,-287.7,775.9,285.82,-388.71,-22.36,3.41
1857,-18.69,1.136,20635,0.00,9.97,0.00,10.61,11.26,12.93,0.36,0.00,0.00,1431,593,1020,1005,1201,1189,863,494,1155,1003,793,824,912,-287.2,778.73,285.94,-389.15,-17.89,2.73
1858,-18.79,0.984,19451,0.00,8.23,0.00,6.86,0.00,11.87,0.00,0.00,0.00,951,1578,713,685,870,788,966,823,718,913,881,882,1008,-294.2,781.55,286.06,-389.59,-13.42,2.05
1859,-19.58,0.976,19051,0.00,7.30,0.00,17.33,0.00,15.85,0.00,0.00,0.00,625,773,1423,1020,501,1051,888,953,896,745,718,913,857,-287.6,784.38,286.18,-390.03,-8.95,1.37
1860,-20.40,1.385,16202,0.00,9.26,0.00,8.44,0.00,13.51,0.00,0.00,0.00,1422,964,842,818,1093,1107,1139,888,845,843,648,845,809,-285.8,787.2,286.3,-390.46,-4.47,0.68
1861,-17.68,0.961,19894,0.00,12.41,0.00,9.04,0.00,15.25,0.00,0.00,0.00,1183,1116,1119,978,749,546,1522,661,1258,814,890,812,981,-299.2,788.1,286.6,-390.9,0,0
1862,-18.41,0.953,36617,0.00,10.95,0.00,10.55,0.00,13.88,0.00,0.00,0.00,763,350,854,722,1154,1393,947,862,2126,921,708,786,928,-295.9,789,286.75,-391.28,-4.6,-0.85
1863,-21.27,1.083,37463,0.00,9.69,0.00,8.90,0.00,13.63,0.00,0.08,0.32,310,924,868,1546,1058,1436,996,703,1213,874,816,960,1045,-287.8,789.9,286.9,-391.66,-9.19,-1.69
1864,-17.07,1.478,17165,0.00,11.16,0.12,18.24,0.00,15.95,0.00,0.03,0.00,985,1247,1042,1153,1733,1261,867,1390,1743,1116,919,908,1086,-273.5,792.25,287.05,-392.05,-13.79,-2.54
1865,-15.24,0.800,26910,0.00,13.19,1.12,92.27,3.05,33.31,1.80,0.57,1.03,675,1365,1010,1623,991,686,889,741,1240,835,721,955,936,-281.7,794.6,287.2,-392.43,-18.38,-3.38
1866,-19.05,1.205,19416,0.00,12.98,0.14,48.73,0.00,25.68,0.00,0.03,0.00,978,693,876,1294,628,1154,600,735,1469,928,838,828,1037,-302.8,796.16,287.25,-392.81,-22.98,-4.23
1867,-20.30,1.082,15535,0.00,15.84,0.21,28.71,5.89,21.63,0.36,0.07,0.25,841,389,627,1056,1853,1278,673,736,1445,598,696,860,878,-291.4,797.72,287.3,-393.19,-27.57,-5.07
1868,-17.98,1.209,27691,0.00,14.35,0.00,11.27,0.00,15.46,0.00,0.00,0.00,779,1398,1101,2324,661,1202,892,1156,1748,903,972,584,1184,-285.2,799.28,287.35,-393.57,-32.17,-5.92
1869,-18.96,1.064,23190,0.00,23.61,0.25,51.04,27.91,32.05,0.74,0.05,0.20,522,532,1033,951,891,760,1087,686,1116,712,922,894,1071,-295.7,800.84,287.4,-393.95,-36.76,-6.76
1870,-19.11,0.939,26263,0.00,15.59,0.00,9.45,0.00,16.93,0.00,0.00,0.00,452,780,1115,841,1465,732,1158,765,1065,909,1016,678,1131,-303.4,802.4,288.2,-394.34,-41.36,-7.61
1871,-19.53,1.014,29113,0.00,17.39,0.00,6.35,7.59,16.07,0.45,0.00,0.00,1202,799,1242,1100,593,848,1114,1200,914,902,864,715,1176,-284.6,811.9,288.5,-394.72,-45.96,-8.46
1872,-20.53,0.837,45060,0.00,16.27,0.00,10.42,3.72,17.15,0.62,0.00,0.00,1481,1070,934,681,920,1240,1164,1154,971,1148,1162,688,1323,-269.6,811.55,288.8,-395.1,-50.55,9.3
1873,-19.84,0.997,18983,0.09,17.25,0.17,21.36,20.92,21.23,0.67,0.00,0.00,1636,744,786,615,1870,766,927,1468,854,1125,1164,1001,1212,-259.9,811.2,289.1,-394.66,-50.48,9.21
1874,-20.52,1.159,14446,0.09,16.22,0.00,19.62,0.00,19.78,0.00,0.00,0.00,1231,649,885,576,1084,309,1220,1672,1001,1195,1204,1000,1175,-299.7,810.85,289.4,-394.22,-50.42,9.12
1875,-17.95,1.114,18446,0.07,12.06,0.00,13.66,0.00,15.07,0.00,0.00,0.00,1392,635,1250,549,363,867,1172,1272,1107,1184,1265,1081,1362,-307.3,810.5,289.4,-393.77,-50.35,9.02
1876,-18.75,1.579,26744,0.00,9.68,0.00,7.78,1.20,12.26,0.56,0.00,0.00,882,751,1208,640,1096,1288,1013,1037,858,1403,1201,1004,1297,-294.6,813.45,289.1,-393.33,-50.28,8.93
1877,-15.78,1.631,21152,0.00,9.08,0.14,13.26,3.56,13.41,0.97,0.00,0.00,813,681,982,726,394,879,1097,1032,1073,620,676,1166,538,-294.4,816.4,288.8,-392.89,-50.22,8.84
1878,-19.14,0.956,16323,0.27,6.78,0.19,0.00,0.00,7.87,0.00,0.00,0.00,920,1079,688,722,1057,1250,1012,649,1043,963,883,450,750,-282.5,819.35,289.47,-392.45,-50.15,8.75
1879,-18.19,1.144,27103,0.15,8.36,0.00,0.90,0.00,9.53,0.00,0.00,0.00,948,951,1008,944,1632,1347,943,888,822,1039,767,718,803,-270.9,822.3,290.13,-392.01,-50.08,8.66
1880,-16.76,1.096,34349,0.07,10.18,0.00,3.78,0.00,11.83,0.00,0.00,0.00,663,751,1113,737,1140,738,876,1153,843,1095,988,670,955,-272,818.9,290.8,-391.57,-50.02,8.57
1881,-17.85,0.931,18913,0.00,11.19,0.00,7.32,0.00,11.99,0.00,0.00,0.00,580,678,1155,843,724,717,951,1514,1038,1218,735,924,1051,-263.4,821.3,291.35,-391.12,-49.95,8.47
1882,-17.59,1.227,17550,0.00,12.44,0.00,9.08,0.00,13.48,0.00,0.00,0.00,924,1156,947,1019,1034,1197,1127,701,1111,1058,792,935,1120,-260.8,823.7,291.9,-390.68,-49.88,8.38
1883,-18.64,0.952,15560,0.00,15.79,0.00,7.02,0.00,15.42,0.00,0.00,0.00,1226,1284,1158,1314,671,991,1016,356,1363,798,726,974,841,-277.6,826.1,292.03,-390.24,-49.82,8.29
1884,-18.42,1.485,22164,0.06,11.43,0.00,4.89,0.00,11.69,0.00,0.00,0.00,716,898,1189,1313,888,906,726,262,1052,1096,1090,1056,1167,-287.7,828.5,292.17,-389.8,-49.75,8.2
1885,-19.31,1.020,24131,0.00,9.88,0.00,5.39,0.00,9.96,0.00,0.00,0.00,854,968,1172,793,923,1169,1111,669,1344,1047,912,1197,1231,-285.2,827.9,292.3,-390.39,-49.83,8.24
1886,-17.65,1.446,16800,0.05,9.93,0.00,2.94,1.87,9.55,0.34,0.00,0.00,787,737,1044,1197,832,1045,1032,846,974,1333,1064,1109,1337,-289.8,829.8,293.7,-390.98,-49.91,8.28
1887,-15.97,1.206,20668,0.00,6.83,0.00,1.54,0.87,7.84,0.00,0.00,0.00,1167,1129,941,1359,1308,1140,891,666,821,1224,1024,1211,1153,-293.1,831.7,293.7,-391.58,-49.99,8.33
1888,-17.21,0.851,34647,0.00,8.01,0.00,16.66,0.00,14.45,0.00,0.00,0.00,1012,1153,1173,1126,1298,1051,879,1207,1035,723,728,1326,976,-294.5,833.6,293.7,-392.17,-50.07,8.37
1889,-19.09,1.137,30043,0.00,7.50,0.00,5.22,0.00,9.34,0.00,0.04,0.70,810,773,1250,1086,986,887,750,1061,792,943,818,1113,1027,-297,835.95,293.7,-392.76,-50.15,8.41
1890,-18.25,0.975,25726,0.00,9.79,0.00,5.98,0.00,11.24,0.00,0.00,0.00,817,1187,898,686,1067,1267,745,605,1164,1073,895,1330,1054,-300.7,838.3,293.7,-393.35,-50.23,8.45
1891,-18.34,1.028,25228,0.00,8.77,0.00,3.38,1.80,8.98,1.64,0.00,0.16,983,962,835,587,570,1048,1040,880,858,977,823,1299,925,-268.8,837.8,294.15,-393.94,-50.3,8.49
1892,-19.43,1.121,31495,0.00,8.20,0.00,3.71,0.94,9.41,0.31,0.00,0.00,383,966,1318,1068,909,765,926,829,805,904,879,1187,969,-265.8,837.3,294.6,-394.53,-50.38,8.53
1893,-20.38,0.975,24826,0.00,9.27,0.21,13.45,33.68,10.01,0.76,0.00,0.00,551,1783,1421,1279,1128,1309,1016,1022,1010,940,1047,1171,1069,-280.9,836.8,294.8,-395.13,-50.46,8.58
1894,-18.55,1.483,20380,0.00,10.20,0.00,11.26,0.00,13.32,0.00,0.00,0.00,824,1580,1285,1290,967,1230,992,671,892,1083,1177,1271,1149,-294.9,852.3,295,-395.72,-50.54,8.62
1895,-16.64,1.091,17915,0.00,6.63,0.00,2.68,0.00,7.26,1.08,0.00,0.00,873,735,614,565,818,1201,839,813,893,1048,992,1281,911,-298.7,850.6,295.2,-396.31,-50.62,8.66
1896,-17.34,0.941,24329,0.00,5.72,0.00,6.92,4.03,9.17,0.00,0.00,0.00,623,745,585,1533,707,851,843,1284,1007,1082,1209,1223,1045,-303.5,852.96,295.03,-396.9,-50.7,8.7
1897,-19.07,0.928,24211,0.00,8.58,0.00,2.22,0.74,9.97,0.27,0.00,0.00,1705,1499,1110,903,1129,1319,1461,2238,1401,612,944,1168,828,-291.9,855.32,294.87,-396.24,-50.6,8.52
1898,-18.43,1.129,18409,0.00,11.48,0.00,4.75,0.77,14.21,0.00,0.00,0.00,861,833,1058,878,673,917,1222,1446,1241,976,1097,750,953,-280.3,857.68,294.7,-395.59,-50.49,8.35
1899,-16.60,1.150,15520,0.00,12.55,0.00,9.35,0.00,18.29,0.00,0.00,0.00,1158,647,1414,1265,932,740,1071,1026,1692,971,1198,1040,1058,-289.6,860.04,295.7,-394.93,-50.39,8.17
1900,-16.77,0.976,24577,0.00,25.42,0.52,9.61,10.42,18.81,13.08,0.15,0.96,1740,1268,915,1290,1088,1408,1126,662,1077,1061,1188,992,1159,-286.7,862.4,296.7,-394.27,-50.28,8
1901,-18.45,1.128,21797,0.00,10.90,0.00,10.63,0.00,23.42,0.00,0.00,0.00,1159,1440,1254,1548,1000,1501,959,429,1181,942,1086,1209,1166,-252.6,868.4,297,-393.61,-50.18,7.82
1902,-18.63,1.117,15277,0.00,12.51,0.00,11.32,3.32,22.97,0.64,0.00,0.00,1012,1465,417,577,1146,973,1307,598,992,1131,853,1139,1090,-263.7,872,297.3,-392.96,-50.07,7.65
1903,-17.38,0.632,19135,0.00,14.17,0.00,9.55,0.00,24.44,0.00,0.00,0.00,868,663,1272,1106,1388,525,829,975,416,1085,997,1400,1195,-256.3,875.6,297.6,-392.3,-49.97,7.47
1904,-16.61,0.939,15157,0.00,12.40,0.00,6.78,0.00,24.62,0.49,0.00,0.00,1282,1149,742,1136,1189,883,1059,1687,318,1306,948,1397,1285,-252,879.2,297.9,-391.64,-49.87,7.29
1905,-14.82,0.799,12776,0.00,14.29,0.00,4.47,0.00,25.69,0.39,0.00,0.00,1382,422,1075,1306,527,1052,685,1679,243,1162,921,1417,1061,-253.6,882.8,298.2,-390.98,-49.76,7.12
1906,-15.07,0.978,31080,0.00,14.46,0.00,24.78,3.62,27.28,0.00,0.00,0.00,1335,1316,533,674,1219,908,929,1500,556,937,777,1377,1061,-279.2,885.3,298.54,-390.33,-49.66,6.94
1907,-18.63,0.968,20453,0.00,12.73,1.07,9.75,0.00,28.22,0.93,0.05,0.00,1520,1062,1153,970,1210,914,1009,723,741,1368,1011,1075,1242,-312.7,887.8,298.88,-389.67,-49.55,6.77
1908,-19.31,1.491,17158,0.00,15.61,0.41,10.37,0.00,23.37,0.29,0.06,0.00,1447,962,1001,688,1464,1191,1057,1150,783,1308,854,1514,1252,-301.4,892.9,299.22,-389.01,-49.45,6.59
1909,-18.68,0.984,23037,0.00,22.11,0.97,10.64,5.40,25.29,5.99,0.22,0.25,785,532,591,1003,966,894,767,191,779,1237,951,1339,1289,-298.6,898,299.56,-388.95,-49.46,6.72
1910,-19.69,1.128,28571,0.00,13.07,0.56,6.05,0.00,22.04,1.85,0.08,0.30,553,992,804,1246,1202,1173,1064,1058,595,1309,1048,1256,1265,-301.6,903.1,299.9,-388.9,-49.47,6.85
1911,-17.84,1.381,18851,0.06,14.49,0.00,8.79,0.00,18.20,0.00,0.00,0.00,1007,1351,1188,774,1240,1186,1120,1277,1347,718,860,1310,595,-304.7,907.73,300.22,-388.84,-49.48,6.97
1912,-16.32,1.367,19836,0.00,15.46,0.00,9.47,0.00,20.79,0.00,0.00,0.00,1501,718,432,972,1130,665,1092,941,1489,815,793,641,675,-304.8,912.35,300.54,-388.79,-49.49,7.1
1913,-17.59,0.765,26564,0.13,17.67,0.00,15.66,0.00,28.24,0.00,0.00,0.00,1267,852,578,914,1066,1363,971,1316,877,858,803,594,828,-303.3,916.98,300.86,-388.73,-49.5,7.23
1914,-15.73,1.090,15466,0.00,11.03,0.00,14.55,0.00,22.25,0.28,0.00,0.00,880,901,625,840,720,1011,1333,1458,681,971,881,653,866,-279.6,921.6,301.18,-388.68,-49.5,7.36
1915,-17.29,1.234,26935,0.00,12.52,0.70,19.62,12.60,27.10,7.97,0.03,0.00,840,800,713,871,648,984,891,1325,877,1007,869,901,825,-275.4,925.7,301.5,-388.62,-49.51,7.49
1916,-18.29,1.083,10094,0.54,15.34,0.53,6.07,1.70,21.79,1.88,0.04,0.48,311,861,955,1677,493,1083,620,232,1089,1120,824,995,981,-265.1,927.8,301.84,-388.57,-49.52,7.62
1917,-18.42,1.358,15547,0.69,13.93,0.00,8.27,0.00,25.63,0.00,0.00,0.00,1090,1352,1279,825,661,687,909,332,1463,838,845,1165,935,-282.7,929.9,302.18,-388.51,-49.53,7.74
1918,-19.01,1.394,11640,0.95,14.94,0.00,12.78,0.00,23.74,0.83,0.12,0.00,730,946,1531,1612,1045,688,1163,558,1075,1135,891,854,993,-261.7,936.67,302.52,-388.46,-49.54,7.87
1919,-18.19,1.017,21223,0.94,13.65,0.00,21.07,0.00,27.64,3.61,0.16,0.26,1051,719,1299,663,918,1116,1100,671,1148,876,585,1030,753,-250.1,943.43,302.86,-388.4,-49.55,8
1920,-19.79,1.475,14478,0.31,9.68,0.13,8.70,0.00,17.90,1.61,0.07,0.00,1429,1246,1070,878,1486,540,1506,1391,1177,1074,668,814,733,-276.2,950.2,303.2,-388.65,-49.61,8.26
1921,-19.92,1.316,12653,0.00,10.99,0.00,7.50,0.00,15.40,0.47,0.00,0.00,655,695,539,563,460,673,1338,1239,734,1125,801,861,897,-294.7,956.55,303.6,-388.9,-49.68,8.51
1922,-18.66,1.249,15031,0.00,8.81,0.00,6.89,0.93,17.85,1.48,0.00,0.24,899,510,950,1005,1230,681,1297,1474,287,1057,1104,892,1029,-259.5,962.9,304,-389.15,-49.74,8.77
1923,-17.53,1.502,16595,0.00,10.58,0.00,16.90,10.22,19.82,2.09,0.00,0.00,933,935,1210,968,691,847,861,1529,532,736,676,1014,795,-271.1,969.25,304.4,-389.4,-49.8,9.03
1924,-16.39,1.195,14491,0.00,6.35,0.00,8.13,13.85,17.31,1.12,0.00,0.00,711,987,1357,1390,855,741,818,1040,839,795,894,655,1076,-259.5,975.6,304.8,-389.65,-49.87,9.28
1925,-16.41,1.234,20553,0.09,8.94,0.72,5.81,10.66,14.91,2.28,0.03,0.18,718,995,1516,1304,788,872,903,1294,1010,1026,934,804,1094,-243.4,975.6,304.9,-389.9,-49.93,9.54
1926,-16.05,1.275,16069,0.00,6.34,0.00,8.70,6.86,18.19,1.23,0.06,0.00,942,1270,865,974,1503,1338,1285,993,1516,1003,1089,1122,1146,-267.3,989,305.22,-390.15,-49.99,9.8
1927,-17.17,1.028,26771,0.00,7.76,0.24,5.01,3.61,15.94,1.58,0.35,0.23,893,939,638,1706,769,977,1185,1117,1087,736,819,1091,1097,-259.6,993,305.54,-390.4,-50.06,10.05
1928,-17.36,1.093,27173,0.00,8.24,0.25,24.53,0.00,22.06,1.87,0.36,0.18,1129,1379,1234,911,1582,2038,1348,1779,1220,936,903,882,1121,-258.1,997,305.86,-390.65,-50.12,10.31
1929,-17.65,1.344,24292,0.00,10.70,0.22,16.50,7.52,13.19,1.70,0.04,0.17,1228,954,1598,1301,1270,573,1024,961,1279,1259,1193,1068,1483,-283,999,306.18,-390.9,-50.18,10.57
1930,-17.96,1.685,11671,0.00,9.07,0.00,10.31,1.16,17.29,0.73,0.00,0.00,1377,934,967,1261,1117,1610,940,1357,733,1021,1042,1330,1202,-297.2,1001,306.5,-391.15,-50.25,10.82
1931,-20.20,0.781,22853,0.00,9.42,0.00,16.47,0.00,16.83,1.58,0.00,0.00,1260,1164,1242,369,1066,651,1486,2078,247,1003,1030,1117,1261,-291.7,1006.4,307.15,-391.4,-50.31,11.08
1932,-19.79,1.285,26586,0.00,10.68,0.12,9.72,2.83,18.98,4.11,0.07,0.48,895,644,1332,830,1916,1186,1088,1271,526,916,1032,1045,1374,-282.4,1012,307.8,-392.21,-50.39,10.93
1933,-19.03,1.303,22856,0.00,9.25,0.12,5.02,1.57,12.87,0.77,0.08,3.44,845,652,728,993,368,823,924,805,517,1035,1137,1139,1329,-277.3,1017.6,307.1,-393.02,-50.48,10.78
1934,-18.66,1.348,24232,0.00,11.97,0.00,11.77,0.88,19.20,0.00,0.19,5.63,669,1086,925,992,977,1141,843,926,404,962,1158,1353,1381,-281.2,1023.2,309.2,-393.82,-50.56,10.64
1935,-17.20,1.287,18482,0.00,11.95,0.19,13.14,12.33,15.14,1.45,0.39,5.03,1330,979,753,685,1486,1454,939,754,859,1177,1230,939,1387,-285.3,1026.4,308,-394.63,-50.64,10.49
1936,-15.65,0.881,25080,0.00,11.92,0.15,15.49,9.00,17.93,0.00,0.45,4.13,701,569,729,1014,317,998,659,461,848,855,941,1384,977,-282,1045.2,308.83,-395.44,-50.72,10.34
1937,-15.79,1.186,15562,0.06,12.04,0.88,20.19,6.71,12.41,1.63,0.14,1.61,282,757,1200,1157,1071,1635,844,238,1275,900,1157,848,1119,-269.9,1049.1,309.67,-396.25,-50.81,10.19
1938,-16.51,1.108,23247,0.08,20.24,3.10,70.51,25.42,22.50,10.56,0.60,1.99,905,953,897,863,916,1629,727,301,1618,1011,1099,990,1219,-284.3,1053,310.5,-397.06,-50.89,10.04
1939,-16.32,1.196,12742,0.00,14.15,1.90,65.13,27.79,22.00,4.22,0.60,2.06,817,966,1079,870,1757,629,726,806,1238,894,1310,1144,1205,-276.5,1056.45,311,-397.87,-50.97,9.89
1940,-13.95,0.921,25008,0.00,8.38,0.13,15.44,0.00,16.77,1.95,0.32,1.02,980,972,650,756,863,618,1183,1883,1817,637,1042,885,1106,-281.5,1059.9,309.3,-398.67,-51.05,9.75
1941,-15.93,0.695,44427,0.00,8.12,0.00,17.54,10.58,18.90,2.40,0.16,1.00,1035,770,1630,697,363,885,929,808,1724,851,1140,919,1195,-261.2,1062.2,308.95,-399.48,-51.14,9.6
1942,-15.93,1.237,23129,0.00,14.33,0.57,66.28,175.76,20.08,3.87,0.11,0.14,993,1338,195,799,646,540,949,984,1863,955,966,1020,1260,-239.3,1069.1,308.6,-400.29,-51.22,9.45
1943,-17.66,1.138,18304,0.00,11.74,0.00,31.20,52.96,18.24,1.60,0.00,0.00,1353,1257,906,817,1903,615,1376,1368,1080,911,945,1097,1194,-277.9,1075.8,308.25,-401.1,-51.3,9.3
1944,-16.44,1.343,15073,0.33,12.28,0.00,31.43,57.15,16.80,2.43,0.00,0.00,623,574,587,1031,867,687,758,1158,1635,606,719,894,1003,-295.1,1082.5,307.9,-400.02,-51.15,9.18
1945,-18.70,1.155,10460,0.05,9.97,0.00,14.29,0.00,20.37,1.10,0.00,0.71,930,1564,730,1281,592,629,913,935,1291,873,820,692,925,-268.1,1081.3,310.5,-398.95,-51,9.07
1946,-18.90,1.714,12196,0.00,10.73,0.00,19.40,5.24,21.96,1.13,0.00,0.00,1063,1272,525,699,711,1033,516,401,1097,1251,1029,783,1162,-261.1,1081.8,310.3,-397.87,-50.85,8.95
